line_cd,station_cd,Alphabet,Number,station_g_cd,station_name,station_name_k,station_name_r,pref_cd,post,add,lon,lat,e_status,e_sort,company_cd,line_name,line_name_k,line_name_h,line_color_c
99302,9930212,A,12,2800110,宝町,たからまち,TAKARAMACHI,13,104-0031,中央区京橋２-１３-１１,139.771767,35.675461,0,9930212,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930213,A,13,2800109,日本橋,にほんばし,NIHONBASHI,13,103-0027,中央区日本橋１丁目,139.775721,35.681688,0,9930213,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930214,A,14,2800309,人形町,にんぎょうちょう,NINGYOCHO,13,103-0013,中央区日本橋人形町２-６-５,139.782285,35.686307,0,9930214,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930215,A,15,1131403,東日本橋,ひがしにほんばし,HIGASHINIHONBASHI,13,103-0004,中央区東日本橋３-１１-８,139.784821,35.692126,0,9930215,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930216,A,16,1131320,浅草橋,あさくさばし,ASAKUSABASHI,13,111-0053,台東区浅草橋１丁目,139.786305,35.697451,0,9930216,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930217,A,17,9930112,蔵前,くらまえ,KURAMAE,13,111-0051,台東区蔵前２-３-１,139.790931,35.703236,0,9930217,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930218,A,18,2100201,浅草,あさくさ,ASAKUSA,13, ,東京都台東区,139.79697,35.709461,0,9930218,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930219,A,19,9930219,本所吾妻橋,ほんじょあづまばし,HONJOAZUMABASHI,13,130-0001,墨田区吾妻橋３-７-１６,139.804624,35.70858,0,9930219,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99302,9930220,A,20,2100203,押上（スカイツリー前）,おしあげ（すかいつりーまえ）,OSHIAGE（SKYTREEMAE）,13,131-0045,墨田区押上一丁目,139.812935,35.710702,0,9930220,119,都営浅草線,トエイアサクサセン,都営浅草線,e85298
99303,9930301,I,01,1130203,目黒,めぐろ,MEGURO,13, ,東京都品川区上大崎四丁目2-1,139.7155,35.633272,0,9930301,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930302,I,02,2800918,白金台,しろかねだい,SHIROKANEDAI,13,108-0071,港区白金台３-２,139.726133,35.637917,0,9930302,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930303,I,03,2800917,白金高輪,しろかねたかなわ,SHIROKANETAKANAWA,13,108-0074,港区高輪１-３-２０,139.734104,35.642903,0,9930303,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930304,I,04,9930208,三田,みた,MITA,13,108-0014,港区芝５-３４-１０,139.748775,35.64818,0,9930304,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930305,I,05,9930305,芝公園,しばこうえん,SHIBAKOEN,13,105-0011,港区芝公園４-８-１４,139.749824,35.654074,0,9930305,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930306,I,06,9930306,御成門,おなりもん,ONARIMON,13,105-0003,港区西新橋３-２４-６,139.751535,35.661215,0,9930306,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930307,I,07,9930307,内幸町,うちさいわいちょう,UCHISAIWAICHO,13,100-0011,千代田区内幸町２-２-３,139.75561,35.66975,0,9930307,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930308,I,08,2800315,日比谷,ひびや,HIBIYA,13,100-0006,千代田区有楽町１丁目,139.759998,35.676036,0,9930308,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930309,I,09,2800208,大手町,おおてまち,OTEMACHI,13,100-0004,千代田区大手町１丁目,139.762959,35.684856,0,9930309,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930310,I,10,2800807,神保町,じんぼうちょう,JINBOCHO,13,101-0051,千代田区神田神保町２-２,139.75812,35.695492,0,9930310,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930311,I,11,1131204,水道橋,すいどうばし,SUIDOBASHI,13,101-0061,千代田区三崎町２丁目,139.75516,35.703398,0,9930311,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930312,I,12,9930108,春日,かすが,KASUGA,13,112-0003,文京区春日１-１６-１７,139.75325,35.709598,0,9930312,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930313,I,13,9930313,白山,しろやま,SHIROYAMA,13,112-0001,文京区白山５-３６-１０,139.752136,35.721408,0,9930313,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930314,I,14,9930314,千石,せんごく,SENGOKU,13,112-0011,文京区千石１-２９-１３,139.744792,35.727957,0,9930314,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930315,I,15,1130214,巣鴨,すがも,SUGAMO,13, ,東京都豊島区巣鴨,139.738519,35.733502,0,9930315,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930316,I,16,9930316,西巣鴨,にしすがも,NISHISUGAMO,13,170-0001,豊島区西巣鴨３-２５-１３,139.728712,35.743508,0,9930316,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930317,I,17,9930317,新板橋,しんいたばし,SHINNITABASHI,13,173-0004,板橋区板橋１-５３-１７,139.720101,35.748785,0,9930317,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930318,I,18,9930318,板橋区役所前,いたばしくやくしょまえ,ITABASHIKUYAKUSHOMAE,13,173-0004,板橋区板橋２-６６-１７,139.710102,35.751284,0,9930318,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930319,I,19,9930319,板橋本町,いたばしほんまち,ITABASHIHONMACHI,13,173-0012,板橋区大和町１７-１,139.705535,35.761339,0,9930319,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930320,I,20,9930320,本蓮沼,もとはすぬま,MOTOHASUNUMA,13,174-0052,板橋区蓮沼町１９-８,139.702324,35.768782,0,9930320,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930321,I,21,9930321,志村坂上,しむらさかうえ,SHIMURASAKAUE,13,174-0056,板橋区志村１-１４-１３,139.69538,35.775725,0,9930321,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930322,I,22,9930322,志村三丁目,しむらさんちょうめ,SHIMURASANNCHOME,13,174-0056,板橋区志村３-２３-１,139.685937,35.777391,0,9930322,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930323,I,23,9930323,蓮根,はすね,HASUNE,13,174-0046,板橋区蓮根２-３１-３０,139.678993,35.784335,0,9930323,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930324,I,24,9930324,西台,にしだい,NISHIDAI,13,175-0082,板橋区高島平９-１-１,139.673971,35.78699,0,9930324,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930325,I,25,9930325,高島平,たかしまだいら,TAKASHIMADAIRA,13,175-0082,板橋区高島平８-２-１,139.661216,35.789056,0,9930325,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930326,I,26,9930326,新高島平,しんたかしまだいら,SHINTAKASHIMADAIRA,13,175-0082,板橋区高島平７-１,139.654275,35.790189,0,9930326,119,都営三田線,トエイミタセン,都営三田線,0079c2
99303,9930327,I,27,9930327,西高島平,にしたかしまだいら,NISHITAKASHIMADAIRA,13,175-0082,板橋区高島平６-１,139.64594,35.791833,0,9930327,119,都営三田線,トエイミタセン,都営三田線,0079c2
99304,9930401,S,01,1130208,新宿,しんじゅく,SHINJUKU,13, ,東京都新宿区西新宿一丁目18,139.698812,35.68869,0,9930401,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930402,S,02,2800217,新宿三丁目,しんじゅくさんちょうめ,SHINJUKUSANCHOME,13,160-0022,新宿区新宿３-１４-１,139.706271,35.690616,0,9930402,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930403,S,03,9930403,曙橋,あけぼのばし,AKEBONOBASHI,13,162-0065,新宿区住吉町７-１,139.722881,35.692402,0,9930403,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930404,S,04,1131206,市ヶ谷,いちがや,ICHIGAYA,13,162-0843,東京都新宿区市谷田町一丁目1,139.735794,35.692594,0,9930404,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930405,S,05,2800407,九段下,くだんした,KUDANSHITA,13,102-0074,千代田区九段南１-６-１,139.751948,35.695589,0,9930405,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930406,S,06,2800807,神保町,じんぼうちょう,JINBOCHO,13,101-0051,千代田区神田神保町２-２,139.757606,35.695966,0,9930406,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930407,S,07,2800207,小川町,おがわまち,OGAWAMACHI,13,101-0052,千代田区神田小川町１-６,139.767551,35.695487,0,9930407,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930408,S,08,9930408,岩本町,いわもとちょう,IWAMOTOCHO,13,101-0033,千代田区神田岩本町１,139.775866,35.695534,0,9930408,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930409,S,09,1131403,馬喰横山,ばくろよこやま,BAKUROYOKOYAMA,13,103-0003,中央区日本橋横山町４-１３,139.782768,35.69212,0,9930409,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930410,S,10,9930410,浜町,はまちょう,HAMACHO,13,103-0007,中央区日本橋浜町２-５９-３,139.788154,35.688516,0,9930410,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930411,S,11,9930114,森下,もりした,MORISHITA,13,135-0004,江東区森下２-１７-１７,139.797042,35.68796,0,9930411,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930412,S,12,9930412,菊川,きくかわ,KIKUKAWA,13,130-0024,墨田区菊川３-１６-２,139.806016,35.688379,0,9930412,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930413,S,13,2800814,住吉,すみよし,SUMIYOSHI,13,135-0002,江東区住吉２-２３-１２,139.815681,35.689073,0,9930413,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930414,S,14,9930414,西大島,にしおおじま,NISHIOJIMA,13,136-0072,江東区大島２-４１-１９,139.826206,35.689349,0,9930414,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930415,S,15,9930415,大島,おおじま,OJIMA,13,136-0072,江東区大島５-１０-８,139.83565,35.689905,0,9930415,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930416,S,16,9930416,東大島,ひがしおおじま,HIGASHIOJIMA,13,136-0072,江東区大島９-３-１４,139.845963,35.690355,0,9930416,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930417,S,17,9930417,船堀,ふなぼり,FUNABORI,13,134-0091,江戸川区船堀３-６-１,139.864258,35.683795,0,9930417,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930418,S,18,9930418,一之江,いちのえ,ICHINOE,13,134-0003,江戸川区春江町４-２,139.882934,35.686055,0,9930418,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930419,S,19,9930419,瑞江,みずえ,MIZUE,13,132-0011,江戸川区瑞江２-２-１,139.89761,35.693318,0,9930419,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930420,S,20,9930420,篠崎,しのざき,SHINOZAKI,13,133-0061,江戸川区篠崎町７-２７-１,139.903698,35.706017,0,9930420,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
99304,9930421,S,21,1131328,本八幡,もとやわた,MOTOYAWATA,12,272-0021,市川市八幡２丁目,139.926628,35.722929,0,9930421,119,都営新宿線,トエイシンジュクセン,都営新宿線,6cbb5a
